EntryID,Split,TRANSCRIPTIONAL,CHROMOSOME,NUCLEAR_PORE_COMPLEX,NUCLEAR_SPECKLE,P-BODY,PML-BDOY,POST_SYNAPTIC_DENSITY,STRESS_GRANULE,NUCLEOLUS,CAJAL_BODY,RNA_GRANULE,CELL_JUNCTION
PTK7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
2A5G_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ILK_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SNTB2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
XRCC4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PPIG_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
SF3B2_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
ADA15_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PIN1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
PWP1_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
DYR1A_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
SHRM2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PKP1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
DX39B_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
BLMH_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
EXOS2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
SNTB1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
BYST_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
C1D_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
CDK13_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
DSG2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
BOP1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
SEPT6_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ARHG7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
UBP2L_HUMAN,train,0,1,0,0,0,0,0,1,0,0,0,0
SCRIB_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
DOC2B_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
NPAT_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
SRC8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
FAK2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
FRG1_HUMAN,train,0,0,0,0,0,0,0,0,1,1,0,0
RBM39_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
CASL_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
HLTF_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
DMC1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
MCM6_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
DSC3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PUM1_HUMAN,train,0,0,0,0,1,0,0,1,0,0,0,0
SMC1A_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PSF1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
BMS1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
NOLC1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
FL2D_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
DAZP2_HUMAN,train,0,0,0,1,0,0,0,1,0,0,0,0
SETB1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RRS1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
PGM5_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
2A5A_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PTPRK_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ZMY11_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
TTF1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
PUM3_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
SYCP1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
CYH1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SF3A1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
TERF2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
DIXC1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
OASL_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ZYX_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SEPT7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PKN2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CPSF6_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
SMN_HUMAN,train,0,0,0,0,0,0,0,1,0,1,0,0
DREB_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
HIF1A_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H31T_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H2A2C_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H2B2E_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
CAH9_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ZN827_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RHG31_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CTC1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ERC6L_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
LIN41_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
SMU1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
UVSSA_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RN212_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
USH1G_HUMAN,train,0,0,0,1,0,0,0,0,0,1,0,0
PLK5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
GLYR1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
CERKL_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
KMT5B_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
AMOT_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PAR10_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
SGO2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ESCO2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
KHDC3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PAN3_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
NOM1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ZC12A_HUMAN,train,0,0,0,0,1,0,0,1,0,0,0,0
PDZ11_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SGO1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ZRAB3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ESCO1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PCID2_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
HABP4_HUMAN,train,0,0,0,1,0,0,0,1,1,1,0,0
H2B2F_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
EXOS6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ATAT_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
HP1B3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NOL9_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ZC3HD_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
CI114_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
MPP7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CXG2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
RBM20_HUMAN,train,0,0,0,0,0,0,0,0,0,0,1,0
BEND3_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
UBAP2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PPR26_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
TUT4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,1,0
RC3H1_HUMAN,train,0,0,0,0,1,0,0,1,0,0,0,0
MAGI3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
DDI2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
AHDC1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SHOC1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
USPL1_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
TENS2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
AR6P4_HUMAN,train,0,0,0,1,0,0,0,0,1,0,0,0
KAZRN_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SLIP_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
FTM_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SPT2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
FMN1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
MSL1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
FRPD2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
RHG17_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
REC6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
H2B2C_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H2B2D_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
THOC7_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
JADE1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PKHA7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ANO7_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
IFIX_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
ALKB2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RADX_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
HMBX1_HUMAN,train,0,1,0,0,0,0,0,0,0,1,0,0
ABC3H_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
PR40B_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
JMJD6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
FAP20_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
M18BP_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PMF1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
EDC4_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
CEP85_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ALKB5_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
CTR9_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
SYCE2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
LARP1_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
WDR74_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
NHS_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
KLH24_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CF089_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
PRS57_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
WDR82_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
BI2L2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
LN28B_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
MMS22_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
STOX1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
UBP51_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H32_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
CENPU_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ILDR2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
LARP4_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
H2AV_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
HAKAI_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
H1FNT_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NOL8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
DDX46_HUMAN,train,0,0,0,1,0,0,0,0,0,1,0,0
RHOU_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CENPQ_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H2A3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PHF5A_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
APTX_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
KANL1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
CLAP1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
LIMS2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
WAPL_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RBBP6_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
ANS1B_HUMAN,train,0,0,0,0,0,0,0,0,0,1,0,0
SEN54_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
YTHD3_HUMAN,train,0,0,0,0,1,0,0,1,0,0,0,0
CENPV_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SLN11_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SDCG8_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ILDR1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PATL1_HUMAN,train,0,0,0,1,1,0,0,0,0,0,0,0
SAPC2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
EST1A_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
SHLD2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
THOC4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
ZN410_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SPA24_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
CHD1L_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
TRI69_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
HORM1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
LSR_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
FBX11_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
DDX42_HUMAN,train,0,0,0,1,0,0,0,0,0,1,0,0
KMT5C_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
DZIP1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
P66A_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
JAML_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PRAG1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
HIPK1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
DCP2_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
RN135_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
PLDX1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ABC3F_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
ERI1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
MISP_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
APLF_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
TEX14_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PHF6_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
UBR2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
MILK2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SPB1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
IHO1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SRRM1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
TEX11_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SHLD1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
TRI22_HUMAN,train,0,0,0,1,0,0,0,0,0,1,0,0
MAML2_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
FAM9A_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
SYCP3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
TENS4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SYCE1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RPTOR_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
CADM3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CXD3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
S6OS1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
H2B3B_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RHG24_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
KDM8_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PALS1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SYNPO_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ZCHC7_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
MALD2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ZN276_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
MEIOB_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
KASH5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ARF_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
CGAS_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ENDOV_HUMAN,train,0,0,0,0,0,0,0,1,1,0,0,0
TERB1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ZSCA4_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
KDM1B_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SPC24_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
HJURP_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
SEN2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
PNMA1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
PAPD5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RB15B_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
POPD1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
NGDN_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
NUP43_HUMAN,train,0,1,1,0,0,0,0,0,0,0,0,0
NUP35_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
FBH1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
HELB_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RDM1_HUMAN,train,0,0,0,0,0,0,0,0,1,1,0,0
NEK11_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
KDM2B_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
SPT22_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NEIL3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PUM2_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
ZFAN1_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
BICD2_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
HELQ_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
HAVR2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
STK35_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
PANK1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
UTP15_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
FBF1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PAR3L_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PNISR_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
HASP_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SETD7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NOC3L_HUMAN,train,0,0,0,1,0,0,0,0,1,0,0,0
U2AF4_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
FBLI1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
NSE1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PHLA1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RN138_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SKA2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
POF1B_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ATX2L_HUMAN,train,0,0,0,1,0,0,0,1,0,0,0,0
PRP31_HUMAN,train,0,0,0,1,0,0,0,0,0,1,0,0
PALLD_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
DEDD2_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
P66B_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
ING5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
DGCR8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
DDX1_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
TOPB1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
MAML1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
CENPI_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PTPRU_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
RSLAA_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RREB1_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
KAT2A_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
DDX17_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
KLK6_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
XPF_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RENT1_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
ARHG2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
KAT5_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
UBP7_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RBPMS_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
RNAS6_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
POP5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RNF34_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
UTP4_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
H2B1A_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
MALD3_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
AZIN2_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
ACD_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
ESAM_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
EME1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ISG20_HUMAN,train,0,0,0,0,0,0,0,0,1,1,0,0
R51A1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
EXOS8_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
SH3K1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
PINX1_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
NUD16_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
SPDLY_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
RRP36_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
MCRS1_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
EDC3_HUMAN,train,0,0,0,0,1,0,0,0,0,0,0,0
DDX11_HUMAN,train,0,1,0,0,0,0,0,0,1,0,0,0
CDCA5_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PERP_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
IMP4_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
TOE1_HUMAN,train,0,0,0,1,0,0,0,0,1,0,0,0
CENPN_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
P121A_HUMAN,train,0,0,1,0,0,0,0,0,0,0,0,0
TONSL_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SENP5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
BOD1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NSL1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
THOC3_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
WNK4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
EAF1_HUMAN,train,0,0,0,1,0,0,0,0,0,1,0,0
MAML3_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
CHAP1_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
EHMT2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
PRIPO_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NSE2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NSE3_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
CEP20_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
ZN830_HUMAN,train,0,1,0,1,0,0,0,0,0,0,0,0
NECT4_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
MUS81_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
NSUN5_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RBM14_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
ZN363_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
Z385A_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
UHRF2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
FACC1_HUMAN,train,0,0,0,0,0,0,0,1,0,0,0,0
RHG07_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
UIF_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
SPAG5_HUMAN,train,0,1,0,0,0,0,0,1,0,0,0,0
PANX1_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
ERBIN_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CCNL2_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
NEB2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
SIN3A_HUMAN,train,0,0,0,0,0,0,0,0,1,0,0,0
RBM15_HUMAN,train,0,0,0,1,0,0,0,0,0,0,0,0
PNKP_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
SETB2_HUMAN,train,0,1,0,0,0,0,0,0,0,0,0,0
NIBA2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
CYH2_HUMAN,train,0,0,0,0,0,0,0,0,0,0,0,1
